,company_permalink,unique_investors,median_investor_value
14899,/organization/king-world-beijing-it,1,9.0
14900,/organization/kingdee,1,9.0
14902,/organization/kingdom-scene-endeavors,1,5.0
14903,/organization/kingfish-group,1,9.0
14904,/organization/kingfish-labs,2,9.0
14905,/organization/kingmaker,2,8.5
14906,/organization/kingnet,3,9.0
14907,/organization/kingsbridge-risk-solutions,1,6.0
14908,/organization/kingsky,2,9.0
14909,/organization/kingsoft,3,9.0
14910,/organization/kingsoft-network-science,2,9.0
14911,/organization/kingspan-wind,1,8.0
14912,/organization/kinkaa-search-tools,1,9.0
14913,/organization/kinkast,2,2.5
14914,/organization/kinkon,3,2.0
14915,/organization/kinnek,11,9.0
14916,/organization/kinnser-software,1,9.0
14918,/organization/kinopto,1,6.0
14919,/organization/kinsa-inc,5,8.0
14920,/organization/kinsights,1,8.0
14922,/organization/kintera,5,7.0
14923,/organization/kintrans,1,0.0
14924,/organization/kinvey,6,9.0
14925,/organization/kionix,2,8.5
14926,/organization/kior,2,9.0
14927,/organization/kiosked,5,6.0
14928,/organization/kip-solutions-inc,1,0.0
14929,/organization/kipo,2,4.0
14930,/organization/kippt,1,9.0
14931,/organization/kiptronic,2,9.0
14933,/organization/kira-talent,4,5.0
14934,/organization/kirkeweb,1,7.0
14935,/organization/kirkland-north,2,9.0
14937,/organization/kirusa,8,9.0
14938,/organization/kismet,1,8.0
14939,/organization/kiss-metrics,4,7.5
14940,/organization/kisskissbankbank-technologies,2,2.0
14941,/organization/kissmyads,1,0.0
14942,/organization/kissnofrog,4,7.5
14943,/organization/kisstixx,1,8.0
14945,/organization/kit-digital,1,7.0
14946,/organization/kitara-merdia,1,6.0
14947,/organization/kitcheck,5,8.5
14948,/organization/kitchenbug,1,4.0
14949,/organization/kitchensurfing,15,9.0
14950,/organization/kitchfix,1,1.0
14951,/organization/kitchon,1,8.0
14952,/organization/kite,1,1.0
14953,/organization/kite-pharma,3,8.0
14954,/organization/kitereaders,1,9.0
14955,/organization/kites,4,1.0
14956,/organization/kites-circle,1,0.0
14957,/organization/kitlocate,2,6.0
14958,/organization/kitman-labs,2,9.0
14959,/organization/kitsy-lane,3,9.0
14960,/organization/kitware,1,9.0
14961,/organization/kiva,1,9.0
14962,/organization/kiva-systems,2,8.5
14964,/organization/kivo,1,9.0
14966,/organization/kiwi-commons,1,2.0
14967,/organization/kiwi-crate,13,9.0
14968,/organization/kiwi-inc,6,9.0
14969,/organization/kiwi-ki,1,6.0
14970,/organization/kiwi666,1,9.0
14972,/organization/kiwii-capital,1,4.0
14974,/organization/kiwiple,1,9.0
14975,/organization/kiwup,1,9.0
14976,/organization/kixer,4,8.0
14977,/organization/kixeye,3,9.0
14978,/organization/kiyatec,2,9.0
14979,/organization/kiyon,2,7.5
14980,/organization/kizoom,1,7.0
14981,/organization/kkbox,4,9.0
14983,/organization/klappo-limited,3,2.0
14985,/organization/klarna,8,9.0
14986,/organization/klash,2,0.0
14987,/organization/kld-energy-technologies,1,8.0
14988,/organization/klee-data-system,2,9.0
14989,/organization/kleer,5,9.0
14990,/organization/klevosti,1,1.0
14991,/organization/klevu-oy,2,6.5
14992,/organization/klick2contact,1,7.0
14993,/organization/klickex,1,0.0
14994,/organization/klickthru,2,1.0
14995,/organization/klikkapromo,2,6.0
14996,/organization/klinify,3,6.0
14997,/organization/klip,2,9.0
14998,/organization/klip-in,2,3.5
14999,/organization/klipfolio,5,9.0
15000,/organization/kliqed,6,0.0
15001,/organization/klir-technologies,2,9.0
15002,/organization/klokwork,4,9.0
15003,/organization/klone-lab,1,8.0
15004,/organization/kloneworld,1,4.0
15005,/organization/klood,2,2.0
15006,/organization/klooff,4,8.0
15007,/organization/kloudcatch,1,8.0
15009,/organization/kloudless,8,9.0
15010,/organization/kloudnation,3,4.0
15011,/organization/klout,23,9.0
15012,/organization/kluster,1,9.0
15013,/organization/klutch,4,5.0
15014,/organization/kmsocial,3,8.0
15015,/organization/knack-inc,1,8.0
15016,/organization/knack-it,1,9.0
15017,/organization/kncminer,1,9.0
15018,/organization/kneebone,2,7.0
15019,/organization/knetik-media,2,0.5
15020,/organization/knewbi-com,1,9.0
15021,/organization/knewton,17,9.0
15022,/organization/knexxlocal,1,3.0
15023,/organization/kngine,2,9.0
15024,/organization/kngroo,1,0.0
15025,/organization/knicket,1,1.0
15026,/organization/knight-carver-wind-group,1,9.0
15028,/organization/knightscope-inc,5,7.0
15029,/organization/knimbus,1,1.0
15030,/organization/knip,2,6.0
15031,/organization/kno,11,9.0
15032,/organization/knoa-software,5,9.0
15033,/organization/knockatv,5,5.5
15034,/organization/knoco,1,7.0
15035,/organization/knoda,1,3.0
15036,/organization/knodes,2,9.0
15037,/organization/knodium,1,0.0
15038,/organization/knok,1,1.0
15039,/organization/knomo,1,8.0
15042,/organization/knotice,1,8.0
15043,/organization/knotprofit,1,3.0
15045,/organization/knovel,5,8.0
15046,/organization/knowlarity-communications,4,9.0
15047,/organization/knowledge-adventure,4,9.0
15048,/organization/knowledge-delivery-systems,1,9.0
15049,/organization/knowledgemill,2,8.5
15050,/organization/knowledgestreem,1,8.0
15051,/organization/knowledgetree,4,9.0
15052,/organization/knowledgevision,7,1.0
15053,/organization/knowlent,3,8.0
15054,/organization/knowmia,2,9.0
15055,/organization/knownow,5,9.0
15056,/organization/knowre,5,8.5
15057,/organization/knowrom,1,8.0
15058,/organization/know’n’act,5,4.0
15060,/organization/knox-payments,3,2.0
15061,/organization/knozen,5,9.0
15062,/organization/koa-la,6,9.0
15063,/organization/koala-ch,2,9.0
15064,/organization/koalify,1,0.0
15065,/organization/koality,9,9.0
15066,/organization/kobalt-music-group,3,9.0
15067,/organization/kobo,3,8.0
15068,/organization/kobojo,2,9.0
15069,/organization/kochabo,3,4.5
15070,/organization/kochzauber,1,8.0
15071,/organization/kodable,1,6.0
15072,/organization/kodeza,1,1.0
15073,/organization/kodiak-networks,3,9.0
15074,/organization/kodingen,4,9.0
15075,/organization/kodkod,1,8.0
15076,/organization/koemei,4,7.0
15077,/organization/koffeeware,1,5.0
15078,/organization/kognitio,1,6.0
15079,/organization/kohort,22,7.0
15080,/organization/koibanx,1,7.0
15081,/organization/koji-drinks,2,5.0
15083,/organization/koldcast-tv,2,0.0
15084,/organization/kolltan-pharmaceuticals,8,9.0
15086,/organization/kolorific,1,8.0
15087,/organization/komli-media,6,9.0
15088,/organization/kommerstate-ru,1,8.0
15089,/organization/komoot,1,3.0
15090,/organization/kompany,10,4.0
15092,/organization/kona-datasearch,1,2.0
15094,/organization/kona-medical,6,9.0
15095,/organization/konarka,10,9.0
15096,/organization/konaware,3,5.0
15097,/organization/konbini,1,6.0
15098,/organization/konga-online-shopping-limited,2,9.0
15099,/organization/kongregate,6,8.5
15100,/organization/kongzhong,1,9.0
15101,/organization/konotor,3,9.0
15102,/organization/kontakt,1,9.0
15103,/organization/kontem,1,9.0
15104,/organization/kontera,6,9.0
15105,/organization/kontest,2,5.0
15106,/organization/kontiki,4,9.0
15107,/organization/kontoblick,2,9.0
15108,/organization/kontron,1,9.0
15109,/organization/konux,1,5.0
15110,/organization/kony,6,9.0
15111,/organization/koofers,6,9.0
15112,/organization/koogame,1,9.0
15113,/organization/koolanoo-group,9,7.0
15114,/organization/koolconnect-technologies,2,7.0
15115,/organization/koolspan,5,8.0
15116,/organization/koozoo,4,7.0
15117,/organization/kopo-kopo,5,6.0
15118,/organization/korbit,13,6.5
15120,/organization/kormeli,1,0.0
15121,/organization/korrio,1,9.0
15122,/organization/koru,5,9.0
15123,/organization/kosan-biosciences,1,8.0
15124,/organization/kosmix,5,9.0
15125,/organization/kosmos-biotherapeutics,5,9.0
15126,/organization/kotak-urja,2,9.0
15127,/organization/kotura,6,9.0
15128,/organization/koubei,1,9.0
15129,/organization/koudai,8,9.0
15130,/organization/koupon-media,3,7.0
15131,/organization/kout,2,9.0
15132,/organization/kovio,15,9.0
15133,/organization/kowloonia,1,5.0
15134,/organization/kown,1,6.0
15135,/organization/kozaza-com,1,2.0
15136,/organization/kp-corp,1,7.0
15138,/organization/kraftwerk,1,8.0
15139,/organization/kratos,1,6.0
15140,/organization/krauttools,1,9.0
15141,/organization/kreatech-diagnostics,2,8.0
15142,/organization/kredito,14,9.0
15143,/organization/kredits,1,5.0
15144,/organization/kreeda-games,2,8.5
15145,/organization/kreix,1,0.0
15146,/organization/kreyonic,1,8.0
15147,/organization/krhnert-infotecs,1,9.0
15148,/organization/krikle,1,0.0
15149,/organization/krillion,2,9.0
15150,/organization/krimmeni-technologies,2,9.0
15151,/organization/krishidhan-seeds,1,9.0
15152,/organization/kriyari,1,9.0
15153,/organization/kroll-bond-rating-agency,2,9.0
15154,/organization/kromek,1,7.0
15155,/organization/kronomav-sistemas,1,8.0
15156,/organization/krossover,7,4.0
15158,/organization/krugle,4,9.0
15159,/organization/krush,1,7.0
15160,/organization/krux,7,9.0
15163,/organization/kse,1,9.0
15164,/organization/ksk-power-venture,3,9.0
15165,/organization/kskt,1,0.0
15166,/organization/ksplice,1,6.0
15167,/organization/ksr,3,9.0
15168,/organization/ktk-group-co-ltd,1,9.0
15169,/organization/ktm-advance,1,9.0
15170,/organization/ku6,6,9.0
15171,/organization/kuaidi-dache,2,9.0
15172,/organization/kuailexue,1,9.0
15173,/organization/kuaishubao-com,1,9.0
15174,/organization/kuaiyong,1,9.0
15175,/organization/kuapay,5,6.0
15176,/organization/kubi-mobi,1,0.0
15177,/organization/kublax,7,5.0
15178,/organization/kubo-financiero,3,8.0
15179,/organization/kudan,1,1.0
15180,/organization/kudarom,1,0.0
15181,/organization/kuddle,2,2.0
15182,/organization/kudo,4,2.0
15183,/organization/kudoala,1,1.0
15184,/organization/kueski,2,8.5
15185,/organization/kugou,1,9.0
15186,/organization/kuke-music,1,9.0
15187,/organization/kukunu,3,7.0
15188,/organization/kukupia,1,6.0
15190,/organization/kuli-kuli,4,3.5
15191,/organization/kuliza,1,7.0
15192,/organization/kumbuya,2,3.0
15193,/organization/kumu-networks,3,9.0
15195,/organization/kunerango,1,6.0
15196,/organization/kunfood-com,2,8.0
15197,/organization/kunlun,3,9.0
15198,/organization/kuona,2,4.5
15199,/organization/kuotus,1,8.0
15200,/organization/kupibonus,3,8.0
15201,/organization/kupivip,13,9.0
15202,/organization/kupongid,2,9.0
15203,/organization/kuponjo,3,0.0
15204,/organization/kupoya,1,1.0
15205,/organization/kupu-hawaii,1,5.0
15206,/organization/kurani-interactive,2,1.0
15207,/organization/kuratur,1,6.0
15208,/organization/kurbo-health,7,9.0
15209,/organization/kuros-biosurgery,7,9.0
15210,/organization/kurtosys,2,9.0
15211,/organization/kutuan,1,6.0
15212,/organization/kuwo-science-and-technology,1,9.0
15213,/organization/kuznech,8,3.5
15214,/organization/kviar-groupe,4,4.0
15215,/organization/kvz-sports,1,0.0
15216,/organization/kwaab,1,0.0
15217,/organization/kwaga,7,7.0
15218,/organization/kwan-mobile,1,7.0
15219,/organization/kwanji,1,8.0
15220,/organization/kwarter,3,9.0
15221,/organization/kwelia,3,8.0
15222,/organization/kwestr,7,0.0
15223,/organization/kwicr,3,8.0
15224,/organization/kwikpik,1,1.0
15225,/organization/kwiry,1,9.0
15226,/organization/kxen,5,9.0
15228,/organization/kybernesis,2,0.5
15229,/organization/kydaemos,2,7.0
15230,/organization/kyield,1,0.0
15231,/organization/kylin-therapeutics,3,4.0
15232,/organization/kyma-medical-technologies,1,6.0
15233,/organization/kyma-technologies,1,4.0
15234,/organization/kymab,2,9.0
15235,/organization/kymeta,5,9.0
15236,/organization/kynetx,1,4.0
15237,/organization/kynogon,2,8.5
15238,/organization/kyoger,1,0.0
15239,/organization/kypha,4,7.0
15240,/organization/kyriba,4,9.0
15241,/organization/kyriba-japan,7,8.0
15242,/organization/kyron,1,9.0
15243,/organization/kyruus,10,8.5
15244,/organization/kyte,12,9.0
15245,/organization/kythera-biopharmaceuticals,12,9.0
15248,/organization/l-3-gcs,1,9.0
15249,/organization/l-q,1,1.0
15250,/organization/l1f3,1,6.0
15251,/organization/l2-think-tank,1,9.0
15252,/organization/l2c,2,7.0
15253,/organization/l4-mobile,3,9.0
15254,/organization/l99-com,3,9.0
15255,/organization/la-belle-assiette,4,4.0
15256,/organization/la-cartoonerie,3,4.0
15257,/organization/la-et-lo,1,5.0
15259,/organization/la-koketa,1,6.0
15262,/organization/la-miu,1,9.0
15263,/organization/la-ms-mona,4,4.5
15264,/organization/la-nevera-roja-com,2,7.0
15265,/organization/la-ruche-qui-dit-oui,4,8.5
15267,/organization/lab42,1,9.0
15268,/organization/lab4u,1,8.0
15269,/organization/labcyte,7,9.0
15270,/organization/labdoor,1,8.0
15271,/organization/labfolder,3,6.0
15272,/organization/labmeeting,2,8.0
15273,/organization/labminds-ltd,1,8.0
15274,/organization/labnow,3,9.0
15275,/organization/labomar,1,9.0
15277,/organization/laboratoires-nutrition-cardiometabolisme,3,9.0
15278,/organization/laboratory-partners,3,9.0
15280,/organization/labournet,2,6.0
15281,/organization/labpixies,8,5.0
15282,/organization/labrys-biologics,4,9.0
15283,/organization/lacomunity,2,2.5
15284,/organization/lacoon-security,4,7.5
15285,/organization/ladera-labs,1,7.0
15286,/organization/ladies-who-launch,1,9.0
15287,/organization/lafaso,2,9.0
15288,/organization/laforge,1,3.0
15289,/organization/lafourchette,3,9.0
15290,/organization/lagan,5,7.0
15291,/organization/lagiar,1,8.0
15292,/organization/lagoa,5,9.0
15293,/organization/lagoon,1,8.0
15294,/organization/lagou,2,8.5
15295,/organization/laguo,2,9.0
15297,/organization/lailaihui,1,9.0
15298,/organization/laimoon-com,1,7.0
15299,/organization/laiyaoyao,1,9.0
15300,/organization/lakala,4,8.0
15301,/organization/lakewood-amedex,1,5.0
15302,/organization/lakoo,1,9.0
15303,/organization/lala,3,9.0
15304,/organization/lama-lab,1,9.0
15305,/organization/lamahui,2,9.0
15306,/organization/lambda-opticalsystems,2,9.0
15308,/organization/lamellar-biomedical,4,8.0
15309,/organization/lamiecco,1,3.0
15310,/organization/lamoda,6,9.0
15311,/organization/lamppost,1,9.0
15313,/organization/lancers-inc,6,8.0
15314,/organization/lancope,4,8.0
15315,/organization/landbay,1,7.0
15316,/organization/landingi,1,5.0
15317,/organization/landpoint,1,9.0
15318,/organization/landscape-mobile,2,8.5
15319,/organization/lang,1,9.0
15320,/organization/lang-ma,1,9.0
15322,/organization/lango,3,9.0
15323,/organization/langolab,1,9.0
15324,/organization/langtaojin,1,9.0
15325,/organization/langtice,1,0.0
15326,/organization/language-cloud,5,9.0
15327,/organization/language-systems,1,8.0
15328,/organization/language123,1,4.0
15329,/organization/lanica,1,0.0
15330,/organization/lanier-parking-solutions,1,0.0
15331,/organization/lanky,2,3.5
15332,/organization/lantech,1,3.0
15333,/organization/lantern-pharma,1,5.0
15334,/organization/lanterncrm,1,7.0
15335,/organization/lanthio-pharma,2,6.5
15336,/organization/lantos-technologies,3,8.0
15337,/organization/lanx,1,9.0
15338,/organization/lanyon,1,9.0
15339,/organization/lanyrd,8,7.0
15340,/organization/lanzaloya-com,1,8.0
15341,/organization/lanzatech-new-zealand,7,9.0
15342,/organization/lapio,1,0.0
15343,/organization/lapolla-industries,1,8.0
15344,/organization/lapspace,2,5.5
15345,/organization/larala-com,1,2.0
15346,/organization/larapharm,1,3.0
15347,/organization/larcobaleno,8,8.0
15349,/organization/laredo-energy,2,9.0
15350,/organization/large-business-district-networking,2,9.0
15351,/organization/larger-than-life-prints,1,8.0
15352,/organization/laricina-energy,2,8.0
15353,/organization/lark,5,9.0
15354,/organization/larky,4,9.0
15355,/organization/larosco,5,1.0
15356,/organization/larotec,1,5.0
15358,/organization/lascaux-co,5,9.0
15359,/organization/laser-light-engines,3,9.0
15360,/organization/laser-wire-solutions,2,5.0
15361,/organization/lasergen,2,5.0
15362,/organization/laserleap,1,9.0
15363,/organization/laserlike,2,8.5
15364,/organization/lashou-com,7,9.0
15365,/organization/lasso,2,9.0
15366,/organization/lasso-inc,2,7.5
15367,/organization/lasso-media,4,8.5
15368,/organization/last-fm,1,9.0
15369,/organization/last-guide,16,9.0
15370,/organization/last-minute-network,1,9.0
15371,/organization/last-second-tickets,1,3.0
15373,/organization/lastline,4,9.0
15374,/organization/lastroom,2,3.5
15375,/organization/laszlosystems,5,9.0
15376,/organization/lat49,1,9.0
15378,/organization/late-nite-labs,2,3.0
15379,/organization/latherm,1,9.0
15381,/organization/latimer-education,1,9.0
15382,/organization/latina-researchers-network,1,8.0
15383,/organization/latincoin,1,7.0
15384,/organization/latincomics,1,8.0
15385,/organization/latinda,1,8.0
15387,/organization/lattice-engines,3,9.0
15388,/organization/lattice-incorporated,1,2.0
15389,/organization/lattice-power,6,9.0
15390,/organization/lattice-voice-technologies,1,8.0
15391,/organization/latto,3,7.0
15392,/organization/launchbit,10,6.0
15393,/organization/launchgram,2,5.0
15394,/organization/launchhear,1,9.0
15395,/organization/launchkey,7,6.0
15396,/organization/launchpad-toys,2,8.5
15397,/organization/launchpilots,1,9.0
15398,/organization/launchrock,8,9.0
15399,/organization/launchside,1,7.0
15400,/organization/launchside-2,1,7.0
15401,/organization/launchtrack,7,0.0
15402,/organization/launchups,1,8.0
15403,/organization/laura-sapiens,1,4.0
15404,/organization/laurantis-pharma,2,7.5
15405,/organization/laureate-pharma,1,9.0
15406,/organization/laurus-energy,1,9.0
15407,/organization/laurus-labs,1,9.0
15408,/organization/lavaboom,1,0.0
15409,/organization/lavante,3,9.0
15410,/organization/laveem,1,9.0
15411,/organization/lavego,1,8.0
15412,/organization/law-pivot,12,9.0
15413,/organization/lawdeck,1,7.0
15414,/organization/lawdingo,8,2.0
15415,/organization/lawkick,2,0.0
15416,/organization/lawn-love,18,4.5
15417,/organization/lawnstarter,1,9.0
15418,/organization/lawpal,5,8.0
15419,/organization/lawpath,1,2.0
15420,/organization/lawrence-livermore-national-laboratory,1,5.0
15421,/organization/layar,3,9.0
15422,/organization/layer,14,9.0
15423,/organization/layer-7-technologies,3,9.0
15424,/organization/layer3-tv,2,8.0
15425,/organization/layerboom,2,1.0
15426,/organization/layergloss,4,3.0
15427,/organization/layervault,3,9.0
15428,/organization/lazada-group,9,9.0
15429,/organization/lazada-indonesia,2,9.0
